ID,Event,Date,Town,State/Prov,Lat,Long
1517353121,Monarch Adult Sighted,3/25/2018,Ormond Beach,FL,29.3773,-81.0956
1517353131,Monarch Adult Sighted,3/25/2018,Mandeville,LA,30.3583,-90.0656
1517353141,Monarch Adult Sighted,3/25/2018,Cypress,TX,30.0036,-95.6894
1517353202,Monarch Adult Sighted,3/25/2018,San Benito,TX,26.12,-97.4999
1517353213,Monarch Adult Sighted,3/25/2018,Ozan,AR,33.7987,-93.7922
1517353214,Monarch Adult Sighted,3/25/2018,Idabel,OK,33.9018,-94.8274
1517353267,Monarch Adult Sighted,3/25/2018,Walnut,CA,34.0337,-117.8538
1517353434,Monarch Adult Sighted,3/25/2018,Montgomery,TX,30.3713,-95.8159
1517353548,Monarch Adult Sighted,3/25/2018,Sealy,TX,29.7808,-96.1572
1517353549,Monarch Adult Sighted,3/25/2018,Flagler Beach,FL,29.4761,-81.1282
1517353600,Monarch Adult Sighted,3/25/2018,Nacogdoches,TX,31.6165,-94.5731
1517354861,Monarch Adult Sighted,3/25/2018,Coroneo,Gto.,20.199,-100.367
1517354862,Monarch Adult Sighted,3/25/2018,Escobedo,Coah.,27.2353,-101.4129
1517354863,Monarch Adult Sighted,3/25/2018,ChupÃcuaro,Gto.,20.0694,-100.6915
1517353019,Monarch Adult Sighted,3/24/2018,Ormond Beach,FL,29.3037,-81.0912
1517353022,Monarch Adult Sighted,3/24/2018,China Spring,TX,31.7478,-97.2954
1517353030,Monarch Adult Sighted,3/24/2018,Port St. Lucie,FL,27.2639,-80.2845
1517353037,Monarch Adult Sighted,3/24/2018,Stonewall,LA,32.2818,-93.8241
1517353038,Monarch Adult Sighted,3/24/2018,Stagecoach,TX,30.1397,-95.7093
1517353042,Monarch Adult Sighted,3/24/2018,Gatesville,TX,31.4352,-97.7439
1517353043,Monarch Adult Sighted,3/24/2018,Orange Beach,AL,30.2766,-87.5593
1517353068,Monarch Adult Sighted,3/24/2018,Corpus Christi,TX,27.8006,-97.3964
1517353088,Monarch Adult Sighted,3/24/2018,Driftwood,TX,30.093,-98.0436
1517353113,Monarch Adult Sighted,3/24/2018,Texarkana,AR,33.4883,-93.9722
1517354939,Monarch Adult Sighted,3/24/2018,Ciudad Victoria,Tamps.,23.7369,-99.1411
1517353387,Monarch Adult Sighted,3/24/2018,Farmers Branch,TX,32.9265,-96.8961
1517353561,Monarch Adult Sighted,3/24/2018,Crawfordville,FL,30.2347,-84.3018
1517354937,Monarch Adult Sighted,3/24/2018,Higueras,N.L.,25.9634,-100.0151
1517354860,Monarch Adult Sighted,3/24/2018,Monterrey,N.L.,25.6866,-100.3161
1517352971,Monarch Adult Sighted,3/23/2018,Crawfordville,FL,30.2335,-84.3052
1517352972,Monarch Adult Sighted,3/23/2018,Saint Marks,FL,30.161,-84.2063
1517352930,Monarch Adult Sighted,3/23/2018,Gause,TX,30.7428,-96.7218
1517352935,Monarch Adult Sighted,3/23/2018,Brownsville,TX,25.9017,-97.4975
1517352938,Monarch Adult Sighted,3/23/2018,Slidell,LA,30.2752,-89.7812
1517353356,Monarch Adult Sighted,3/23/2018,Montgomery,TX,30.3713,-95.8159
1525180173,Monarch Adult Sighted,3/23/2018,Houston,TX,29.9997,-95.5722
1517352722,Monarch Adult Sighted,3/22/2018,Richmond,TX,29.5213,-95.6341
1517352725,Monarch Adult Sighted,3/22/2018,Saucier,MS,30.5773,-89.2867
1517352744,Monarch Adult Sighted,3/22/2018,Lillian,AL,30.4131,-87.4369
1517352749,Monarch Adult Sighted,3/22/2018,Apalachicola,FL,29.7258,-84.9832
1517352755,Monarch Adult Sighted,3/22/2018,Ocean Springs,MS,30.3897,-88.7921
1517352788,Monarch Adult Sighted,3/22/2018,Beaumont,TX,30.048,-94.3357
1517352815,Monarch Adult Sighted,3/22/2018,Milam,TX,31.52,-93.7822
1517352823,Monarch Adult Sighted,3/22/2018,Eastpoint,FL,29.7444,-84.8667
1517352838,Monarch Adult Sighted,3/22/2018,Houston,TX,29.9994,-95.5729
1517353342,Monarch Adult Sighted,3/22/2018,Montgomery,TX,30.3713,-95.8159
1517353510,Monarch Adult Sighted,3/22/2018,San Antonio,TX,29.4587,-98.4579
1517353560,Monarch Adult Sighted,3/22/2018,Saint George Island,FL,29.6197,-84.9496
1525180172,Monarch Adult Sighted,3/22/2018,Houston,TX,29.9997,-95.5722
1517352577,Monarch Adult Sighted,3/21/2018,Canyon Lake,TX,29.8487,-98.2381
1517352586,Monarch Adult Sighted,3/21/2018,Alexandria,LA,31.2781,-92.4531
1517352627,Monarch Adult Sighted,3/21/2018,Corpus Christi,TX,27.8006,-97.3964
1517352655,Monarch Adult Sighted,3/21/2018,Ocean Springs,MS,30.412,-88.8328
1517352660,Monarch Adult Sighted,3/21/2018,Spring,TX,30.0196,-95.5196
1517352675,Monarch Adult Sighted,3/21/2018,Houston,TX,29.9993,-95.5715
1517352703,Monarch Adult Sighted,3/21/2018,San Antonio,TX,29.6349,-98.4428
1517352787,Monarch Adult Sighted,3/21/2018,Beaumont,TX,30.048,-94.3357
1517352798,Monarch Adult Sighted,3/21/2018,Pensacola,FL,30.4213,-87.2169
1517352947,Monarch Adult Sighted,3/21/2018,Montgomery,TX,30.3715,-95.8159
1525180171,Monarch Adult Sighted,3/21/2018,Houston,TX,30,-95.5736
1517352410,Monarch Adult Sighted,3/20/2018,Corpus Christi,TX,27.6262,-97.2214
1517352421,Monarch Adult Sighted,3/20/2018,Galveston,TX,29.3082,-94.7829
1517352455,Monarch Adult Sighted,3/20/2018,Jonestown,TX,30.5041,-97.9148
1517352517,Monarch Adult Sighted,3/20/2018,Caldwell,TX,30.5639,-96.5177
1517352525,Monarch Adult Sighted,3/20/2018,Mary Esther,FL,30.4099,-86.663
1517352653,Monarch Adult Sighted,3/20/2018,Ocean Springs,MS,30.4119,-88.8329
1517352661,Monarch Adult Sighted,3/20/2018,Pitkin,LA,30.9597,-92.9595
1517352710,Monarch Adult Sighted,3/20/2018,Sugar Land,TX,29.6314,-95.6701
1517352760,Monarch Adult Sighted,3/20/2018,Port OConner,TX,28.4476,-96.4054
1517352786,Monarch Adult Sighted,3/20/2018,Beaumont,TX,30.048,-94.3357
1517352946,Monarch Adult Sighted,3/20/2018,Montgomery,TX,30.3714,-95.8161
1517353559,Monarch Adult Sighted,3/20/2018,Eastpoint,FL,29.7915,-84.8323
1517352064,Monarch Adult Sighted,3/19/2018,Port Lavaca,TX,28.4534,-96.4086
1517352091,Monarch Adult Sighted,3/19/2018,Glendora,CA,34.1334,-117.8525
1517352151,Monarch Adult Sighted,3/19/2018,Corpus Christi,TX,27.8006,-97.3964
1517352159,Monarch Adult Sighted,3/19/2018,Ocean Springs,MS,30.4113,-88.8278
1517352176,Monarch Adult Sighted,3/19/2018,Ocean Springs,MS,30.412,-88.8326
1517352187,Monarch Adult Sighted,3/19/2018,Huntsville,TX,30.7839,-95.5429
1517352220,Monarch Adult Sighted,3/19/2018,Port Lavaca,TX,28.6463,-96.6032
1517352287,Monarch Adult Sighted,3/19/2018,Caldwell,TX,30.5645,-96.5157
1517352303,Monarch Adult Sighted,3/19/2018,Belton,TX,30.9569,-97.4936
1517352332,Monarch Adult Sighted,3/19/2018,Boerne,TX,29.8812,-98.6147
1517352361,Monarch Adult Sighted,3/19/2018,Port Aransas,TX,27.8339,-97.0611
1517352694,Monarch Adult Sighted,3/19/2018,Pensacola,FL,30.4224,-87.2007
1517352785,Monarch Adult Sighted,3/19/2018,Beaumont,TX,30.048,-94.3357
1517352937,Monarch Adult Sighted,3/19/2018,Montgomery,TX,30.3713,-95.8158
1517351964,Monarch Adult Sighted,3/18/2018,Temple,TX,31.0703,-97.4152
1517351966,Monarch Adult Sighted,3/18/2018,Salado,TX,30.9798,-97.51
1517351985,Monarch Adult Sighted,3/18/2018,Caldwell,TX,30.5642,-96.5158
1517351990,Monarch Adult Sighted,3/18/2018,Shreveport,LA,32.4482,-93.7041
1517352026,Monarch Adult Sighted,3/18/2018,Bolivar Peninsula,TX,29.5669,-94.3935
1517352068,Monarch Adult Sighted,3/18/2018,San Antonio,TX,29.4241,-98.4936
1517352076,Monarch Adult Sighted,3/18/2018,San Antonio,TX,29.4241,-98.4936
1517352077,Monarch Adult Sighted,3/18/2018,San Antonio,TX,29.4241,-98.4936
1517352105,Monarch Adult Sighted,3/18/2018,Austin,TX,30.3103,-97.8235
1517352183,Monarch Adult Sighted,3/18/2018,Montgomery,TX,30.3713,-95.8159
1517352222,Monarch Adult Sighted,3/18/2018,Houston,TX,29.7928,-95.47
1517352286,Monarch Adult Sighted,3/18/2018,Caldwell,TX,30.5642,-96.5158
1517352362,Monarch Adult Sighted,3/18/2018,Portland,TX,27.8772,-97.3239
1517352603,Monarch Adult Sighted,3/18/2018,La Porte,TX,29.6658,-95.0194
1517352674,Monarch Adult Sighted,3/18/2018,Houston,TX,29.9997,-95.5722
1517352754,Monarch Adult Sighted,3/18/2018,Needville,TX,29.3827,-95.5933
1517352784,Monarch Adult Sighted,3/18/2018,Beaumont,TX,30.048,-94.3357
1517353193,Monarch Adult Sighted,3/18/2018,League City,TX,29.4936,-95.153
1525180169,Monarch Adult Sighted,3/18/2018,Houston,TX,29.9997,-95.5712
1517351897,Monarch Adult Sighted,3/17/2018,Caldwell,TX,30.5648,-96.5154
1517352078,Monarch Adult Sighted,3/17/2018,San Antonio,TX,29.4241,-98.4936
1517352138,Monarch Adult Sighted,3/17/2018,Montgomery,TX,30.3712,-95.8158
1517353964,Monarch Adult Sighted,3/17/2018,Guadalajara,Jal.,20.6597,-103.3496
1517351812,Monarch Adult Sighted,3/16/2018,Naples,FL,26.1418,-81.7848
1517351813,Monarch Adult Sighted,3/16/2018,SolÃs,Gto.,20.0478,-100.677
1517351824,Monarch Adult Sighted,3/16/2018,New Smyrna Beach,FL,29.0237,-80.9478
1517351846,Monarch Adult Sighted,3/16/2018,CelestÃºn,Yuc.,20.8593,-90.3972
1517352102,Monarch Adult Sighted,3/16/2018,Montgomery,TX,30.3712,-95.8159
1517352671,Monarch Adult Sighted,3/16/2018,Houston,TX,30.0006,-95.5715
1517352708,Monarch Adult Sighted,3/16/2018,Sugar Land,TX,29.6342,-95.6658
1525180167,Monarch Adult Sighted,3/16/2018,Houston,TX,29.9997,-95.5708
1517351747,Monarch Adult Sighted,3/15/2018,Galveston,TX,29.2893,-94.8042
1517352045,Monarch Adult Sighted,3/15/2018,Port Lavaca,TX,28.3916,-96.8408
1517352087,Monarch Adult Sighted,3/15/2018,Montgomery,TX,30.3714,-95.8157
1525360526,Monarch Adult Sighted,3/15/2018,Selma,AL,32.4074,-87.0211
1517351629,Monarch Adult Sighted,3/14/2018,Corpus Christi,TX,27.6262,-97.2214
1517351621,Monarch Adult Sighted,3/14/2018,Baytown,TX,29.7221,-94.9214
1517351678,Monarch Adult Sighted,3/14/2018,Corpus Christi,TX,27.8006,-97.3964
1517351682,Monarch Adult Sighted,3/14/2018,CelestÃºn,Yuc.,20.8593,-90.3972
1517351711,Monarch Adult Sighted,3/14/2018,Ponte Vedra Beach,FL,30.2432,-81.413
1517352652,Monarch Adult Sighted,3/14/2018,Cozumel,Q.R.,20.4688,-86.9824
1517351544,Monarch Adult Sighted,3/13/2018,AcÃ¡mbaro,Gto.,20.0345,-100.72
1517351548,Monarch Adult Sighted,3/13/2018,Deland,FL,29.1137,-81.3773
1517351558,Monarch Adult Sighted,3/13/2018,Corpus Christi,TX,27.8006,-97.3964
1517351607,Monarch Adult Sighted,3/13/2018,Houston,TX,29.7603,-95.7093
1517351618,Monarch Adult Sighted,3/13/2018,Montgomery,TX,30.3713,-95.816
1517351667,Monarch Adult Sighted,3/13/2018,Montgomery,TX,30.3933,-95.6889
1517351686,Monarch Adult Sighted,3/13/2018,Huntington Beach,CA,33.6595,-117.9988
1517351720,Monarch Adult Sighted,3/13/2018,Livingston,TX,30.7227,-95.0974
1517351872,Monarch Adult Sighted,3/13/2018,Port Lavaca,TX,28.4476,-96.4054
1517352349,Monarch Adult Sighted,3/13/2018,Rockport,TX,28.0627,-97.0413
1517351508,Monarch Adult Sighted,3/12/2018,Corpus Christi,TX,27.8006,-97.3964
1517351547,Monarch Adult Sighted,3/12/2018,Montgomery,TX,30.3712,-95.8159
1517351688,Monarch Adult Sighted,3/12/2018,Foley,AL,30.3746,-87.6968
1517351721,Monarch Adult Sighted,3/12/2018,Los Angeles,CA,33.7907,-118.2965
1517351982,Monarch Adult Sighted,3/12/2018,Mary Esther,FL,30.4099,-86.663
1517352707,Monarch Adult Sighted,3/12/2018,Sugar Land,TX,29.6411,-95.668
1517351334,Monarch Adult Sighted,3/11/2018,Oak Hill,FL,28.8005,-80.8444
1517351349,Monarch Adult Sighted,3/11/2018,Corpus Christi,TX,27.8006,-97.3964
1517351362,Monarch Adult Sighted,3/11/2018,Clearwater,FL,28.0153,-82.7385
1517352704,Monarch Adult Sighted,3/11/2018,Rockport,TX,28.0449,-97.0372
1517351280,Monarch Adult Sighted,3/10/2018,Apopka,FL,28.6687,-81.5925
1517351299,Monarch Adult Sighted,3/10/2018,Corpus Christi,TX,27.8006,-97.3964
1517351302,Monarch Adult Sighted,3/10/2018,Corpus Christi,TX,27.8546,-97.6416
1517351681,Monarch Adult Sighted,3/10/2018,Beaumont,TX,30.048,-94.3357
1517351707,Monarch Adult Sighted,3/10/2018,Tampa,FL,27.9506,-82.4572
1517351253,Monarch Adult Sighted,3/9/2018,Coral Gables,FL,25.7215,-80.2684
1517351386,Monarch Adult Sighted,3/9/2018,SANTUARIO EL ROSARIO,Mich.,19.5869,-100.2675
1517351400,Monarch Adult Sighted,3/9/2018,"el rosario, ocampo",MIC,19.5842,-100.2691
1517351171,Monarch Adult Sighted,3/8/2018,Jensen Beach,FL,27.2486,-80.2819
1517351179,Monarch Adult Sighted,3/8/2018,Sugar Land,TX,29.6197,-95.6349
1517351267,Monarch Adult Sighted,3/8/2018,Long Beach,CA,33.7979,-118.1137
1517351254,Monarch Adult Sighted,3/8/2018,Layton,FL,24.824,-80.8137
1517351255,Monarch Adult Sighted,3/8/2018,Marathon,FL,24.726,-81.0446
1517351256,Monarch Adult Sighted,3/8/2018,Key West,FL,24.5551,-81.78
1517351056,Monarch Adult Sighted,3/7/2018,Gulf Shores,AL,30.246,-87.7008
1517351059,Monarch Adult Sighted,3/7/2018,Corpus Christi,TX,27.8006,-97.3964
1517351072,Monarch Adult Sighted,3/7/2018,Melbourne,FL,28.0578,-80.7032
1517351085,Monarch Adult Sighted,3/7/2018,Santa Ana,CA,33.7635,-117.7901
1517351124,Monarch Adult Sighted,3/7/2018,Port Lavaca,TX,28.4476,-96.4054
1517351680,Monarch Adult Sighted,3/7/2018,Beaumont,TX,30.048,-94.3357
1517351712,Monarch Adult Sighted,3/7/2018,Benicia,CA,38.0494,-122.1586
1517350903,Monarch Adult Sighted,3/6/2018,Homosassa,FL,28.8001,-82.589
1517350905,Monarch Adult Sighted,3/6/2018,San Antonio,TX,29.3106,-98.4987
1517350935,Monarch Adult Sighted,3/6/2018,Mill Valley,CA,37.906,-122.545
1517350798,Monarch Adult Sighted,3/5/2018,Corpus Christi,TX,27.8006,-97.3964
1517350877,Monarch Adult Sighted,3/5/2018,AcÃ¡mbaro,Gto.,20.0403,-100.7234
1517350886,Monarch Adult Sighted,3/5/2018,Santa Fe,TX,29.3767,-95.1001
1517350937,Monarch Adult Sighted,3/5/2018,Rancho Santa Margarita,CA,33.6402,-117.6028
1517350791,Monarch Adult Sighted,3/4/2018,Sugar Land,TX,29.6409,-95.6676
1517350656,Monarch Adult Sighted,3/3/2018,Sugar Land,TX,29.6412,-95.6681
1517351095,Monarch Adult Sighted,3/3/2018,Jupiter,FL,26.9342,-80.0942
1517351848,Monarch Adult Sighted,3/3/2018,Escondido,CA,33.2394,-117.1588
1517353960,Monarch Adult Sighted,3/3/2018,Chula Vista,CA,32.6401,-117.0842
1517353963,Monarch Adult Sighted,3/3/2018,San Diego,CA,32.7921,-117.2323
1517350589,Monarch Adult Sighted,3/2/2018,Corpus Christi,TX,27.8006,-97.3964
1517350655,Monarch Adult Sighted,3/2/2018,Sugar Land,TX,29.6413,-95.6678
