"scientific_name","latitude","longitude","id","user_login","observed_on","day","year","data_source","file","adults","life_stage"
"Danaus plexippus",41.4716616667,-73.2584616667,14516553,"emily_bts","2018-07-19",200,2018,"iNaturalist","d_plexippus14516553.jpg",1,"-"
"Danaus plexippus",40.5685916667,-74.1572805,14519009,"vinnyrugolo","2018-07-19",200,2018,"iNaturalist","d_plexippus14519009.jpg",1,"-"
"Danaus plexippus",41.7316665649,-87.8977813721,14519902,"cjbart","2018-07-19",200,2018,"iNaturalist","d_plexippus14519902.jpg",1,"-"
"Danaus plexippus",40.7804833333,-73.9693,14520925,"heathdog","2018-07-19",200,2018,"iNaturalist","d_plexippus14520925.jpg",1,"-"
"Danaus plexippus",40.6112626568,-80.0024515484,14521728,"ramjr","2018-07-19",200,2018,"iNaturalist","d_plexippus14521728.jpg",1,"-"
"Danaus plexippus",40.8224693072,-81.095975266,14525132,"rickarpa","2018-07-19",200,2018,"iNaturalist","d_plexippus14525132.jpg",0,"L"
"Danaus plexippus",40.5685883333,-74.1571805,14525726,"alyssadiaz","2018-07-19",200,2018,"iNaturalist","d_plexippus14525726.jpg",1,"-"
"Danaus plexippus",41.03675,-73.8526,14526755,"devonc","2018-07-18",199,2018,"iNaturalist","d_plexippus14526755.jpg",1,"-"
"Danaus plexippus",39.639778632,-84.1760134633,14527326,"smwhite","2018-07-19",200,2018,"iNaturalist","d_plexippus14527326.jpg",1,"-"
"Danaus plexippus",41.6954166667,-72.730155,14527988,"willvisalga","2018-07-19",200,2018,"iNaturalist","d_plexippus14527988.jpg",1,"-"
"Danaus plexippus",41.8812212492,-87.6219592956,14528740,"cmog_sci_ed","2018-07-19",200,2018,"iNaturalist","d_plexippus14528740.jpg",1,"-"
"Danaus plexippus",41.8810784265,-87.6219613996,14528835,"cmog_sci_ed","2018-07-19",200,2018,"iNaturalist","d_plexippus14528835.jpg",0,"L"
"Danaus plexippus",40.886447,-73.499828,14529085,"loislindy","2018-07-19",200,2018,"iNaturalist","d_plexippus14529085.jpg",0,"P"
"Danaus plexippus",41.7832522,-87.578253,14531749,"randyshonkwiler","2018-07-17",198,2018,"iNaturalist","d_plexippus14531749.jpg",1,"-"
"Danaus plexippus",41.6098195511,-87.4345190451,14532061,"zombiepack","2018-07-19",200,2018,"iNaturalist","d_plexippus14532061.jpg",1,"-"
"Danaus plexippus",41.036661969,-85.2285815872,14532156,"mattgratton321","2018-07-19",200,2018,"iNaturalist","d_plexippus14532156.jpg",1,"-"
"Danaus plexippus",41.7832522,-87.578253,14532313,"randyshonkwiler","2018-07-17",198,2018,"iNaturalist","d_plexippus14532313.jpg",1,"-"
"Danaus plexippus",41.7832522,-87.578253,14532459,"randyshonkwiler","2018-07-17",198,2018,"iNaturalist","d_plexippus14532459.jpg",1,"-"
"Danaus plexippus",41.7832522,-87.578253,14532571,"randyshonkwiler","2018-07-17",198,2018,"iNaturalist","d_plexippus14532571.jpg",0,"P"
"Danaus plexippus",40.5655555725,-74.1500015259,14534612,"rivero","2018-07-19",200,2018,"iNaturalist","d_plexippus14534612.jpg",1,"-"
"Danaus plexippus",41.04564232,-81.80401039,14538665,"mcanlic","2018-07-01",182,2018,"iNaturalist","d_plexippus14538665.jpg",1,"-"
"Danaus plexippus",41.1399175,-81.5757635,14538938,"reiser","2018-07-17",198,2018,"iNaturalist","d_plexippus14538938.jpg",1,"-"
"Danaus plexippus",40.8076057434,-77.8782196045,14539483,"joeg99","2018-07-19",200,2018,"iNaturalist","d_plexippus14539483.jpg",1,"-"
"Danaus plexippus",41.3352775574,-81.4141693115,14539676,"mcs15","2018-07-10",191,2018,"iNaturalist","d_plexippus14539676.jpg",1,"-"
"Danaus plexippus",40.7128114254,-73.9762019646,14540863,"craghorne","2018-07-20",201,2018,"iNaturalist","d_plexippus14540863.jpg",1,"-"
"Danaus plexippus",39.5807582776,-84.3135428384,14541120,"shane5767","2018-07-15",196,2018,"iNaturalist","d_plexippus14541120.jpg",0,"L"
"Danaus plexippus",40.9115533333,-81.5797666667,14541195,"mperdicas","2018-07-19",200,2018,"iNaturalist","d_plexippus14541195.jpg",1,"-"
"Danaus plexippus",40.3356483,-75.9268747,14542115,"amseln","2018-07-20",201,2018,"iNaturalist","d_plexippus14542115.jpg",0,"P"
"Danaus plexippus",41.6089711,-81.2999269,14544280,"trj","2018-07-19",200,2018,"iNaturalist","d_plexippus14544280.jpg",1,"-"
"Danaus plexippus",41.9212028219,-70.5451434333,14545144,"akneidel","2018-07-20",201,2018,"iNaturalist","d_plexippus14545144.jpg",1,"-"
"Danaus plexippus",41.9212028219,-70.5451434333,14545151,"akneidel","2018-07-20",201,2018,"iNaturalist","d_plexippus14545151.jpg",1,"-"
"Danaus plexippus",38.9259442772,-77.341932088,14548981,"nature_a","2018-07-20",201,2018,"iNaturalist","d_plexippus14548981.jpg",1,"-"
"Danaus plexippus",40.7153018917,-74.3302756936,14553163,"orobanche","2018-07-20",201,2018,"iNaturalist","d_plexippus14553163.jpg",1,"-"
"Danaus plexippus",39.8488478875,-86.1621526816,14553460,"mcoghlan","2018-07-20",201,2018,"iNaturalist","d_plexippus14553460.jpg",1,"-"
"Danaus plexippus",40.312662793,-75.4362819716,14553881,"julieg44","2018-07-20",201,2018,"iNaturalist","d_plexippus14553881.jpg",1,"-"
"Danaus plexippus",38.3047797406,-90.2522442915,14556905,"jawinget","2018-07-20",201,2018,"iNaturalist","d_plexippus14556905.jpg",1,"-"
"Danaus plexippus",41.5662552648,-72.0561968812,14558014,"allisonbf","2018-07-20",201,2018,"iNaturalist","d_plexippus14558014.jpg",1,"-"
"Danaus plexippus",38.8864583333,-76.5425116667,14569829,"jgingold","2018-07-20",201,2018,"iNaturalist","d_plexippus14569829.jpg",1,"-"
"Danaus plexippus",40.10655359,-75.36364376,14570298,"vaskointeractv","2018-07-19",200,2018,"iNaturalist","d_plexippus14570298.jpg",1,"-"
"Danaus plexippus",41.5663152144,-72.0561651083,14571340,"allisonbf","2018-07-21",202,2018,"iNaturalist","d_plexippus14571340.jpg",1,"-"
"Danaus plexippus",41.630954,-88.525891,14573251,"sanguinaria33","2018-07-09",190,2018,"iNaturalist","d_plexippus14573251.jpg",1,"-"
"Danaus plexippus",41.7685560091,-74.1535831523,14574220,"bsaltzm1","2018-07-21",202,2018,"iNaturalist","d_plexippus14574220.jpg",1,"-"
"Danaus plexippus",41.5372466667,-85.3948133333,14575196,"bluebird36088","2018-07-21",202,2018,"iNaturalist","d_plexippus14575196.jpg",1,"-"
"Danaus plexippus",41.642776537,-72.2867825911,14575901,"randyspellman","2018-07-21",202,2018,"iNaturalist","d_plexippus14575901.jpg",1,"-"
"Danaus plexippus",36.0298500026,-78.897475563,14578160,"cindydarnell","2018-07-19",200,2018,"iNaturalist","d_plexippus14578160.jpg",1,"-"
"Danaus plexippus",41.1028560743,-81.9156403914,14579084,"naturalistnat","2018-07-18",199,2018,"iNaturalist","d_plexippus14579084.jpg",1,"-"
"Danaus plexippus",40.7902426506,-73.9253140055,14579324,"susanhewitt","2018-07-21",202,2018,"iNaturalist","d_plexippus14579324.jpg",1,"-"
"Danaus plexippus",39.6202583313,-79.8492584229,14579694,"dacapo3x","2018-07-21",202,2018,"iNaturalist","d_plexippus14579694.jpg",0,"L"
"Danaus plexippus",41.1088175,-81.7355007,14580246,"naturalistnat","2018-07-20",201,2018,"iNaturalist","d_plexippus14580246.jpg",0,"L"
"Danaus plexippus",40.7227533333,-74.2729716667,14580899,"syvwlch","2018-07-21",202,2018,"iNaturalist","d_plexippus14580899.jpg",0,"E"
"Danaus plexippus",41.9481778473,-70.0218129616,14581593,"dermab","2018-07-21",202,2018,"iNaturalist","d_plexippus14581593.jpg",1,"-"
"Danaus plexippus",40.6890422085,-74.0204803319,14584080,"aberkov","2018-07-20",201,2018,"iNaturalist","d_plexippus14584080.jpg",1,"-"
"Danaus plexippus",40.793113,-73.952665,14584263,"ansel_oommen","2018-07-20",201,2018,"iNaturalist","d_plexippus14584263.jpg",1,"-"
"Danaus plexippus",40.7903427647,-73.9251297366,14586301,"ginsengandsoon","2018-07-21",202,2018,"iNaturalist","d_plexippus14586301.jpg",1,"-"
"Danaus plexippus",40.5065585138,-74.2164625973,14586858,"alanek","2018-07-09",190,2018,"iNaturalist","d_plexippus14586858.jpg",1,"-"
"Danaus plexippus",40.7903860649,-73.9253458568,14587649,"susanhewitt","2018-07-21",202,2018,"iNaturalist","d_plexippus14587649.jpg",1,"-"
"Danaus plexippus",40.773455,-73.9738,14588318,"sgallent","2018-07-21",202,2018,"iNaturalist","d_plexippus14588318.jpg",1,"-"
"Danaus plexippus",39.4548209401,-74.4164544559,14591362,"shannym","2018-07-21",202,2018,"iNaturalist","d_plexippus14591362.jpg",1,"-"
"Danaus plexippus",41.9120585459,-87.6302512718,14592728,"cmog_sci_ed","2018-07-21",202,2018,"iNaturalist","d_plexippus14592728.jpg",1,"-"
"Danaus plexippus",41.0418907675,-80.6331866607,14602675,"naturegeek168","2018-07-20",201,2018,"iNaturalist","d_plexippus14602675.jpg",1,"-"
"Danaus plexippus",40.0237795059,-83.0076464732,14606332,"gilgilbert","2018-07-22",203,2018,"iNaturalist","d_plexippus14606332.jpg",0,"L"
"Danaus plexippus",39.650329452,-84.2889244937,14608900,"shane5767","2018-07-21",202,2018,"iNaturalist","d_plexippus14608900.jpg",1,"-"
"Danaus plexippus",40.013671875,-75.1908187866,14609330,"navin_sasikumar","2018-07-20",201,2018,"iNaturalist","d_plexippus14609330.jpg",0,"L"
"Danaus plexippus",41.5681861119,-74.1829333082,14613606,"mbohler","2018-07-22",203,2018,"iNaturalist","d_plexippus14613606.jpg",1,"-"
"Danaus plexippus",39.5780515182,-86.172855849,14614016,"phines00","2018-07-22",203,2018,"iNaturalist","d_plexippus14614016.jpg",1,"-"
"Danaus plexippus",40.5427166667,-79.9067916667,14616469,"monotropa","2018-07-22",203,2018,"iNaturalist","d_plexippus14616469.jpg",1,"-"
"Danaus plexippus",40.0089027833,-75.2422416667,14617081,"jacob176","2018-07-22",203,2018,"iNaturalist","d_plexippus14617081.jpg",1,"-"
"Danaus plexippus",41.8164781994,-88.0685158913,14618553,"weevil_knievel452","2018-07-22",203,2018,"iNaturalist","d_plexippus14618553.jpg",0,"E"
"Danaus plexippus",39.1611976624,-84.1787414551,14618962,"rainbowkitten","2018-07-22",203,2018,"iNaturalist","d_plexippus14618962.jpg",0,"L"
"Danaus plexippus",38.8193869819,-77.4404997639,14619394,"ccmoulder","2018-06-18",169,2018,"iNaturalist","d_plexippus14619394.jpg",0,"P"
"Danaus plexippus",38.8198139333,-77.4400820576,14619826,"ccmoulder","2018-06-29",180,2018,"iNaturalist","d_plexippus14619826.jpg",1,"-"
"Danaus plexippus",41.6221882454,-83.228840478,14621255,"jasminecupp","2018-07-22",203,2018,"iNaturalist","d_plexippus14621255.jpg",1,"-"
"Danaus plexippus",38.819731696,-77.4404340215,14621393,"ccmoulder","2018-07-15",196,2018,"iNaturalist","d_plexippus14621393.jpg",0,"E"
"Danaus plexippus",41.0655555725,-79.4633331299,14624404,"dyeany2","2018-07-22",203,2018,"iNaturalist","d_plexippus14624404.jpg",0,"L"
"Danaus plexippus",41.0125163728,-81.3935907288,14625713,"cheryl17","2018-07-22",203,2018,"iNaturalist","d_plexippus14625713.jpg",1,"-"
"Danaus plexippus",41.2812422,-81.3866812,14627043,"dpdawes","2018-07-22",203,2018,"iNaturalist","d_plexippus14627043.jpg",1,"-"
"Danaus plexippus",41.2886545531,-81.3842938338,14627055,"dpdawes","2018-07-22",203,2018,"iNaturalist","d_plexippus14627055.jpg",1,"-"
"Danaus plexippus",38.9228864097,-92.3668392015,14629502,"tamjam","2018-07-22",203,2018,"iNaturalist","d_plexippus14629502.jpg",1,"-"
"Danaus plexippus",40.081111908,-75.2336120605,14629786,"treehousewec_christina","2018-07-19",200,2018,"iNaturalist","d_plexippus14629786.jpg",0,"E"
"Danaus plexippus",41.5618964095,-88.6133092363,14630403,"clammyweed","2018-07-17",198,2018,"iNaturalist","d_plexippus14630403.jpg",0,"L"
"Danaus plexippus",38.9149821139,-76.937841961,14631164,"sharif","2018-07-22",203,2018,"iNaturalist","d_plexippus14631164.jpg",1,"-"
"Danaus plexippus",41.320516,-88.987917,14632355,"taco2000","2018-07-21",202,2018,"iNaturalist","d_plexippus14632355.jpg",1,"-"
"Danaus plexippus",40.7028013751,-74.7011920874,14638132,"dendroica","2018-07-21",202,2018,"iNaturalist","d_plexippus14638132.jpg",1,"-"
"Danaus plexippus",39.5376512743,-84.9475693757,14638656,"dholly89","2018-07-23",204,2018,"iNaturalist","d_plexippus14638656.jpg",1,"-"
"Danaus plexippus",41.950395,-87.723725,14642629,"kennedy9094","2018-07-23",204,2018,"iNaturalist","d_plexippus14642629.jpg",1,"-"
"Danaus plexippus",41.773329,-87.864375,14643930,"sanguinaria33","2018-07-15",196,2018,"iNaturalist","d_plexippus14643930.jpg",1,"-"
"Danaus plexippus",41.5414287323,-81.6303220019,14646518,"martycalabrese","2018-07-23",204,2018,"iNaturalist","d_plexippus14646518.jpg",0,"L"
"Danaus plexippus",40.6390993831,-80.0010530153,14650652,"kcknapp50","2018-07-23",204,2018,"iNaturalist","d_plexippus14650652.jpg",1,"-"
"Danaus plexippus",39.0150566667,-87.684965,14651829,"blantonassociates","2018-07-17",198,2018,"iNaturalist","d_plexippus14651829.jpg",1,"-"
"Danaus plexippus",40.9829966667,-72.1545778333,14651951,"wulfriccastle","2018-07-23",204,2018,"iNaturalist","d_plexippus14651951.jpg",0,"P"
"Danaus plexippus",41.1081084,-75.4548992,14652380,"mayacrow","2018-07-20",201,2018,"iNaturalist","d_plexippus14652380.jpg",1,"-"
"Danaus plexippus",41.86056771,-87.79913892,14653498,"davepeterson","2018-07-20",201,2018,"iNaturalist","d_plexippus14653498.jpg",0,"L"
"Danaus plexippus",36.7591992271,-81.5425531947,14654092,"usmcfiremedic","2018-07-23",204,2018,"iNaturalist","d_plexippus14654092.jpg",1,"-"
"Danaus plexippus",39.1473981285,-77.3101150969,14657385,"hikerguy150","2018-07-21",202,2018,"iNaturalist","d_plexippus14657385.jpg",1,"-"
"Danaus plexippus",36.310538,-75.812045,14659692,"lakekoshare","2018-07-20",201,2018,"iNaturalist","d_plexippus14659692.jpg",1,"-"
"Danaus plexippus",37.7741979728,-79.4406051893,14660389,"swampster","2018-07-23",204,2018,"iNaturalist","d_plexippus14660389.jpg",1,"-"
"Danaus plexippus",38.9818466667,-77.0216305,14662654,"svstuder","2018-07-23",204,2018,"iNaturalist","d_plexippus14662654.jpg",1,"-"
"Danaus plexippus",40.4733842,-74.7036883,14671767,"jpviolette","2018-07-21",202,2018,"iNaturalist","d_plexippus14671767.jpg",1,"-"
"Danaus plexippus",40.4733842,-74.7036883,14671770,"jpviolette","2018-07-21",202,2018,"iNaturalist","d_plexippus14671770.jpg",1,"-"
"Danaus plexippus",40.4733842,-74.7036883,14671772,"jpviolette","2018-07-21",202,2018,"iNaturalist","d_plexippus14671772.jpg",1,"-"
"Danaus plexippus",40.4733842,-74.7036883,14671788,"jpviolette","2018-07-21",202,2018,"iNaturalist","d_plexippus14671788.jpg",1,"-"
"Danaus plexippus",40.4733842,-74.7036883,14671790,"jpviolette","2018-07-21",202,2018,"iNaturalist","d_plexippus14671790.jpg",1,"-"
"Danaus plexippus",40.4733842,-74.7036883,14671791,"jpviolette","2018-07-21",202,2018,"iNaturalist","d_plexippus14671791.jpg",1,"-"
"Danaus plexippus",40.4733842,-74.7036883,14671795,"jpviolette","2018-07-21",202,2018,"iNaturalist","d_plexippus14671795.jpg",1,"-"
"Danaus plexippus",40.5532562,-74.6341875,14672814,"jpviolette","2018-07-22",203,2018,"iNaturalist","d_plexippus14672814.jpg",1,"-"
"Danaus plexippus",40.7448693,-74.552316,14672818,"jpviolette","2018-07-22",203,2018,"iNaturalist","d_plexippus14672818.jpg",0,"L"
"Danaus plexippus",40.7448693,-74.552316,14672826,"jpviolette","2018-07-22",203,2018,"iNaturalist","d_plexippus14672826.jpg",1,"-"
"Danaus plexippus",40.7448693,-74.552316,14672843,"jpviolette","2018-07-22",203,2018,"iNaturalist","d_plexippus14672843.jpg",1,"-"
"Danaus plexippus",41.9277644013,-87.7078738074,14674522,"taco2000","2018-07-23",204,2018,"iNaturalist","d_plexippus14674522.jpg",1,"-"
"Danaus plexippus",40.04902,-83.026105,14675721,"jheiser","2018-07-23",204,2018,"iNaturalist","d_plexippus14675721.jpg",1,"-"
"Danaus plexippus",40.5682033333,-73.8849333333,14675934,"jholmes","2018-07-22",203,2018,"iNaturalist","d_plexippus14675934.jpg",1,"-"
"Danaus plexippus",41.1081084,-75.4548992,14678651,"mayacrow","2018-07-18",199,2018,"iNaturalist","d_plexippus14678651.jpg",0,"L"
"Danaus plexippus",39.9090554,-81.5503532,14683136,"jcefus","2018-07-21",202,2018,"iNaturalist","d_plexippus14683136.jpg",0,"L"
"Danaus plexippus",40.2635226957,-82.8312248561,14684210,"dgreichard","2018-07-24",205,2018,"iNaturalist","d_plexippus14684210.jpg",0,"L"
"Danaus plexippus",40.0891361809,-75.4512438168,14684790,"trevorhance","2018-07-17",198,2018,"iNaturalist","d_plexippus14684790.jpg",1,"-"
"Danaus plexippus",39.4200426315,-76.586060975,14684916,"wbcurtis","2018-07-24",205,2018,"iNaturalist","d_plexippus14684916.jpg",1,"-"
"Danaus plexippus",36.117067,-82.333004,14685041,"allenratzlaff","2018-07-23",204,2018,"iNaturalist","d_plexippus14685041.jpg",1,"-"
"Danaus plexippus",36.65375,-93.2928,14685938,"bugguy_matt","2018-07-24",205,2018,"iNaturalist","d_plexippus14685938.jpg",1,"-"
"Danaus plexippus",41.5106416667,-81.613395,14687920,"futureconnectionsnhm","2018-07-24",205,2018,"iNaturalist","d_plexippus14687920.jpg",1,"-"
"Danaus plexippus",40.8128203612,-73.9648972079,14690054,"dannymol89","2018-07-23",204,2018,"iNaturalist","d_plexippus14690054.jpg",1,"-"
"Danaus plexippus",41.4864366667,-79.1025695,14692567,"clairesleeman","2018-07-23",204,2018,"iNaturalist","d_plexippus14692567.jpg",1,"-"
"Danaus plexippus",41.2527074261,-80.4901262638,14693538,"katieln","2018-07-24",205,2018,"iNaturalist","d_plexippus14693538.jpg",0,"L"
"Danaus plexippus",39.78088,-86.4431083333,14693862,"nuhhhgayluh","2018-07-24",205,2018,"iNaturalist","d_plexippus14693862.jpg",0,"L"
"Danaus plexippus",40.0830945,-75.1117778333,14697874,"ryan117","2018-07-24",205,2018,"iNaturalist","d_plexippus14697874.jpg",1,"-"
"Danaus plexippus",41.32568377,-81.56181307,14698675,"sagamoreoh","2018-07-21",202,2018,"iNaturalist","d_plexippus14698675.jpg",1,"-"
"Danaus plexippus",39.1736907959,-86.5160140991,14700591,"dendrohk","2018-07-24",205,2018,"iNaturalist","d_plexippus14700591.jpg",1,"-"
"Danaus plexippus",40.9556114839,-83.5487172449,14703082,"ccarrollc1","2018-07-24",205,2018,"iNaturalist","d_plexippus14703082.jpg",0,"L"
"Danaus plexippus",39.8474666667,-83.0209666667,14703375,"charlestcday","2018-07-24",205,2018,"iNaturalist","d_plexippus14703375.jpg",0,"L"
"Danaus plexippus",41.0321867859,-93.7437714455,14703981,"philipwoodscc","2018-07-21",202,2018,"iNaturalist","d_plexippus14703981.jpg",1,"-"
"Danaus plexippus",41.2035142103,-75.9199342132,14704719,"theadventuregypsy","2018-07-23",204,2018,"iNaturalist","d_plexippus14704719.jpg",1,"-"
"Danaus plexippus",41.0162888833,-81.9402166667,14705093,"camelcreek","2018-07-24",205,2018,"iNaturalist","d_plexippus14705093.jpg",0,"L"
"Danaus plexippus",40.1961190034,-75.096725025,14705748,"lkats","2018-07-23",204,2018,"iNaturalist","d_plexippus14705748.jpg",1,"-"
"Danaus plexippus",39.8687761234,-86.3019784587,14707149,"cavemander17","2018-07-24",205,2018,"iNaturalist","d_plexippus14707149.jpg",1,"-"
"Danaus plexippus",41.821649,-88.173022,14713926,"sanguinaria33","2018-07-23",204,2018,"iNaturalist","d_plexippus14713926.jpg",1,"-"
"Danaus plexippus",41.7881383333,-88.0193416667,14715242,"lenorapohlman","2018-07-25",206,2018,"iNaturalist","d_plexippus14715242.jpg",1,"-"
"Danaus plexippus",39.0136993035,-74.9443541281,14719174,"protect-n-surf","2018-07-25",206,2018,"iNaturalist","d_plexippus14719174.jpg",0,"L"
"Danaus plexippus",36.1167149452,-82.3427046749,14719261,"erasmus","2018-07-23",204,2018,"iNaturalist","d_plexippus14719261.jpg",1,"-"
"Danaus plexippus",41.0214439098,-83.687421464,14720359,"srmyers","2018-07-25",206,2018,"iNaturalist","d_plexippus14720359.jpg",1,"-"
"Danaus plexippus",40.7688988212,-75.5857451128,14721764,"naturelover82","2018-07-25",206,2018,"iNaturalist","d_plexippus14721764.jpg",0,"L"
"Danaus plexippus",41.6779453182,-87.8043842288,14722406,"lakekatherine_volunteer","2018-07-25",206,2018,"iNaturalist","d_plexippus14722406.jpg",1,"-"
"Danaus plexippus",38.6767547001,-83.1122102312,14723823,"leshwatt","2018-07-25",206,2018,"iNaturalist","d_plexippus14723823.jpg",1,"-"
"Danaus plexippus",40.8034976427,-81.9486650291,14724523,"worldrambler","2018-07-25",206,2018,"iNaturalist","d_plexippus14724523.jpg",1,"-"
"Danaus plexippus",40.8630081341,-73.8790512048,14725539,"curiosvitae","2018-07-25",206,2018,"iNaturalist","d_plexippus14725539.jpg",1,"-"
"Danaus plexippus",36.496495,-91.5354833333,14725999,"unicornemoji55","2018-07-25",206,2018,"iNaturalist","d_plexippus14725999.jpg",1,"-"
"Danaus plexippus",38.8883639757,-77.0238196953,14727877,"vida-forsythe","2018-07-24",205,2018,"iNaturalist","d_plexippus14727877.jpg",1,"-"
"Danaus plexippus",39.9436633333,-82.9246833333,14728999,"cosmichorror","2018-07-25",206,2018,"iNaturalist","d_plexippus14728999.jpg",1,"-"
